cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg	"ra"	"dec"
9.310170977641386	791.0449364313897	10.488088481701515	4.0	3210.0	18.994082840236686	625.6487743026204	25.012972120534183	1.8471007118265497	5.966061399919215	0.0	100.0167143681	9.3785284945
39.552132701421804	9.627962085308058	4.8	5.0	1270.0	7.514792899408284	17.394125105663566	4.170626464413178	0.09958728467736672	3.6147786590611184	1.0	99.9862685550	9.7406122923
50.998542274052475	918.5583090379009	5.102520385624567	4.0	1223.0	7.236686390532545	17.741265145111303	4.212038122466522	0.042553754744438135	4.340234972955887	1.0	99.9997554138	9.3184906382
51.205705705705704	773.557057057057	4.902903378454601	4.0	1255.0	7.42603550295858	16.23408002254156	4.0291537601016865	0.09110718436489011	4.188448509253832	1.0	99.9966499417	9.3857899330
51.472972972972975	219.10585585585585	5.0	5.0	589.0	3.485207100591716	25.584601296139756	5.058122309329793	1.7787652492063275	5.949404487094144	0.0	99.9850110951	9.6431384928
63.66461080391323	366.5582730752871	12.000285384734335	3.0	3411.0	20.183431952662723	668.4006762468301	25.853446119363472	2.2708921074812394	8.22422867770398	1.0	99.9823381599	9.5744479267
99.47780373831776	592.7873831775701	10.0	5.0	2480.0	14.674556213017752	377.5303606649761	19.43014052097864	2.0315082329394976	7.208766713488725	0.0	99.9701919468	9.4687086412
101.54774535809018	642.6618037135279	5.6594533097027915	3.0	1401.0	8.289940828402367	16.159481544096927	4.019885762568002	0.6339423356482663	10.25803693107162	1.0	99.9702551779	9.4455165410
101.70443587270974	803.6684345869495	12.489995996796797	3.0	4081.0	24.14792899408284	1173.710129613976	34.25945314236606	1.917191092616066	6.02596663623821	0.0	99.9735278705	9.3707805674
102.56046511627908	761.1906976744186	5.0	3.0	529.0	3.1301775147928996	25.44723865877712	5.044525612857677	1.7977930902913393	5.713798482929385	0.0	99.9722425798	9.3904794647
102.75132275132275	737.1851851851852	5.099019513592785	3.0	530.0	3.136094674556213	23.39208227669766	4.836536185814975	2.2096162484242416	8.761427634497506	0.0	99.9716539088	9.4016179403
102.87878787878788	846.4823232323232	5.099019513592785	3.0	475.0	2.8106508875739644	21.225838264299803	4.607150775077781	2.112033517612379	8.001162009859417	0.0	99.9738652747	9.3508841081
102.96978021978022	473.38461538461536	5.099019513592785	3.0	452.0	2.6745562130177514	19.411313045928427	4.405827169321151	2.3556266540160578	9.957026652581954	0.0	99.9660663270	9.5240591898
111.39655172413794	123.27931034482759	4.8	5.0	1165.0	6.893491124260355	18.34573119188504	4.2831917061795215	-0.056400866128155376	3.030172730423183	1.0	99.9548147048	9.6863908085
125.24382716049382	985.1635802469136	4.902903378454601	6.0	1165.0	6.893491124260355	17.833826429980274	4.223011535620081	0.09078803869891175	3.4555441840256904	1.0	99.9662317743	9.2860563631
133.5119760479042	134.10179640718562	4.8	5.0	1171.0	6.928994082840236	16.05445195829811	4.006800713574124	0.06499714007240424	3.4283884718639905	1.0	99.9446309625	9.6809143894
149.00716332378224	689.1934097421204	5.2915026221291805	3.0	461.0	2.727810650887574	17.258805297266836	4.1543718294426695	2.359208047774202	11.026559030489192	0.0	99.9489014162	9.4229462099
149.9206349206349	870.5185185185185	5.0	3.0	483.0	2.8579881656804735	16.99161735700197	4.122088955493558	1.6984687007944075	6.921443100137532	0.0	99.9522454746	9.3387639054
160.13934426229508	1017.9377049180328	3.6080267658177294	6.0	1189.5	7.625	10.889112903225806	3.299865588660515	-0.8026259585917414	2.2898462924493637	0.5	99.9505082484	9.2701290019
172.37719298245614	221.21345029239765	5.102520385624567	3.0	1234.0	7.3017751479289945	17.307199211045365	4.160192208425635	0.058186238295373956	4.576699266669261	1.0	99.9281553688	9.6396840039
179.10884353741497	9.306122448979592	5.8309518948453	8.0	846.0	5.005917159763314	40.70829811214426	6.380305487368474	1.749089699270905	6.474834226670076	0.0	99.9205653127	9.7379033959
200.73744292237444	872.2899543378995	5.385164807134505	5.0	674.0	3.9881656804733727	24.273668639053252	4.926831500980448	1.5626457273740928	6.247504523267925	0.0	99.9283882320	9.3368991968
209.5890052356021	413.4109947643979	5.196152422706632	3.0	492.0	2.911242603550296	19.09326570865033	4.369584157405637	2.21021972987818	9.367288608428408	0.0	99.9146552107	9.5497100641
213.3464491362764	658.672744721689	5.196152422706632	5.0	706.0	4.177514792899408	29.730205691744157	5.45254121412614	1.3049884534544993	4.195959092997038	0.0	99.9180049491	9.4357923955
227.485111662531	569.5074441687345	5.196152422706632	6.0	665.0	3.93491124260355	23.668357283741898	4.86501359543238	1.832877990921048	7.477647793757964	0.0	99.9094941167	9.4768887948
236.25451263537906	618.6492178098677	5.9183635429928625	4.0	1656.0	9.798816568047338	60.68547478162862	7.790088239656122	1.395508454122236	5.22649727684534	1.0	99.9063949981	9.4538989587
237.8924418604651	29.290697674418606	5.099019513592785	7.0	413.0	2.4437869822485205	16.90307128768667	4.111334489881195	2.3510156618919265	10.196991915663414	0.0	99.8933108540	9.7274198313
245.45810055865923	329.1899441340782	5.0	3.0	504.0	2.9822485207100593	19.39849253310792	4.404371979420893	1.803203873264537	6.676780942612606	0.0	99.8960192559	9.5880647215
249.45454545454547	766.4721074380166	7.875	6.0	1810.0	10.710059171597633	111.01662440123978	10.536442682482535	2.556561195524942	10.829895775515707	1.0	99.9032727569	9.3850143556
