cent.x	cent.y	snr	iter	sum	mean	var	std	skew	kurt	bckg	"ra"	"dec"
50.18802228412256	364.56963788300834	4.694855340334425	4.0	1292.0	7.644970414201183	17.31367990983376	4.160971029679702	0.1772135968409866	3.9164514464041873	1.0	100.0851377632	9.4339719404
51.122549019607845	282.2328431372549	5.003702332976757	3.0	1320.0	7.810650887573964	17.416314454775993	4.173285810338898	0.102024927341684	4.185044063710929	1.0	100.0829869453	9.4721707387
51.325819672131146	573.4733606557377	5.294651389216606	5.0	1351.0	7.994082840236686	21.077345731191887	4.591007049786777	0.45946495838171747	4.70573725085601	1.0	100.0889433917	9.3369827222
51.49746192893401	102.89340101522842	5.0	4.0	492.0	2.911242603550296	20.033741899126515	4.475906824223055	2.0101045564689755	7.5056379091587	0.0	100.0790816089	9.5554053326
101.89212827988338	679.1960641399417	10.295630140986999	3.0	1725.0	10.207100591715976	307.8080445195831	17.54445908312887	2.9606420787650745	13.056218010916169	0.0	100.0673745561	9.2868829940
112.59647495361781	405.260667903525	5.477225575051661	5.0	731.0	4.325443786982248	36.81607495069032	6.067625149157644	1.9266785840557379	6.8190316610583155	0.0	100.0566427195	9.4138171213
114.33922829581994	602.0852090032155	5.102520385624567	5.0	1166.0	6.899408284023669	17.591011552550015	4.194163987322147	0.26217584094603447	4.435080591059583	1.0	100.0599203190	9.3224224037
138.7958435207824	558.2432762836186	4.8	3.0	1360.0	8.04733727810651	14.212031558185405	3.7698848202810393	-0.28373185671299717	4.005467358048086	1.0	100.0475122673	9.3422750679
144.1430700447094	926.225782414307	9.539955591519913	5.0	2193.0	12.976331360946746	226.68991265145112	15.056225046519833	2.8011510540399214	12.173264767781436	1.0	100.0526604361	9.1713610087
144.1875	727.59765625	5.0	5.0	782.0	4.627218934911243	35.25901662440124	5.9379303317234395	1.509216394289478	4.942335541799003	0.0	100.0485049398	9.2635566774
149.12951807228916	821.394578313253	4.8	3.0	1283.0	7.591715976331361	16.64778810932657	4.080170107890916	-0.24076015565017622	3.585225073100882	1.0	100.0481355279	9.2199187002
165.67741935483872	8.253722084367245	10.816653826391967	4.0	2085.0	12.337278106508876	390.1534234995774	19.752301726623593	2.5423047749385095	10.026907788623953	0.0	100.0234044371	9.5970112623
174.7975517890772	45.267106089139986	10.3440804327886	4.0	2066.0	12.224852071005918	382.1515215553677	19.54869615998386	2.589562802793701	9.998617765757256	0.0	100.0198872844	9.5796456376
178.66624965248818	646.6802570518167	61.22091146005587	3.0	52948.0	313.301775147929	398269.8667230206	631.08625933625	3.0152767927602246	12.777652997608238	0.0	100.0306153914	9.3004140713
200.79195129195128	477.2986337986338	16.155494421403514	4.0	3915.0	23.16568047337278	2004.3890532544374	44.77040376470194	2.8932330130135653	11.824250116934778	0.0	100.0166823681	9.3785843991
207.37626262626262	277.449494949495	4.358898943540673	10.0	555.0	3.2840236686390534	19.20456466610313	4.38230129796014	1.488358800409614	4.616849737195592	0.0	100.0094143078	9.4712126236
209.53641456582633	968.9789915966387	5.196152422706632	4.0	505.0	2.9881656804733727	16.166525781910398	4.0207618409836705	2.03439452117333	9.686910111962026	0.0	100.0228292088	9.1501851421
255.02650822669105	52.69926873857404	15.264337522473749	4.0	3291.0	19.473372781065088	1341.4531558185406	36.625853653103306	3.0968927039872125	13.559680755712582	0.0	99.9823064523	9.5745593735
268.2852028639618	662.0942720763724	5.0	6.0	575.0	3.4023668639053253	21.87285150746689	4.676842044314399	1.7124784797877413	6.033439491799769	0.0	99.9888180677	9.2914318419
272.9710920770878	787.6777301927195	6.48074069840786	4.0	686.0	4.059171597633136	37.782192166807555	6.146722066826151	3.232654773866814	17.63458177458322	0.0	99.9892407048	9.2330447438
290.11215932914047	810.2190775681341	5.8309518948453	5.0	655.0	3.8757396449704142	34.79994364609748	5.899147705058543	2.2487093598652232	8.99096577120156	0.0	99.9816575051	9.2222317421
290.5792079207921	278.98424842484246	12.569805089976533	4.0	2750.0	16.272189349112427	899.9611862496479	29.999353097186077	2.994976741456628	12.238087106369305	0.0	99.9703233558	9.4688015711
293.7363071035637	490.65690026309494	18.35755975068582	3.0	4804.0	28.42603550295858	3369.9602704987324	58.05135890311899	2.9865379988309386	12.243670811216232	0.0	99.9732698376	9.3704869067
314.03151618398635	727.4298126064735	14.89966442575134	7.0	3449.0	20.40828402366864	1763.5763595378978	41.994956358328295	3.1864976454020675	13.365434300311728	0.0	99.9686859601	9.2601706616
339.4026548672566	845.6769911504425	4.8	5.0	1261.0	7.461538461538462	14.595238095238095	3.8203714603737287	-0.24552861944966609	3.9184364291694416	1.0	99.9592393123	9.2047657333
339.5833333333333	349.4117647058824	7.281358514603014	6.0	1608.0	9.514792899408285	84.78698224852072	9.207984700710613	2.5034898336241165	10.652432901219697	1.0	99.9487577339	9.4351095618
379.56029106029104	40.53118503118503	5.102520385624567	4.0	1338.0	7.9171597633136095	21.981191885038037	4.688410379333067	0.6092945166521287	4.568058244662045	1.0	99.9234764768	9.5776587018
380.5498866213152	350.7244897959184	4.8	4.0	1347.0	7.970414201183432	17.70745280360665	4.208022433828823	0.10442863603754726	3.9275452083284588	1.0	99.9295243297	9.4336610895
393.7564102564103	559.9674556213017	5.294651389216606	4.0	1310.0	7.7514792899408285	24.092631727247117	4.9084245667267945	0.6708044966720033	5.080736628781773	1.0	99.9277074353	9.3362682044
405.87115384615385	346.29615384615386	5.567764362830022	6.0	789.0	4.668639053254438	42.877641589180044	6.548102136434651	2.0095609341920335	7.185639390451025	0.0	99.9175262533	9.4351973294
412.40645161290325	546.2225806451613	4.902903378454601	3.0	1268.0	7.502958579881657	17.668145956607493	4.203349373607611	-0.03005536492596374	3.616863977129912	1.0	99.9186527455	9.3422656042
416.9577922077922	754.5422077922078	3.6147844564602556	7.0	1213.0	7.177514792899408	13.611158072696535	3.689330301382154	-0.5430617496474393	1.8847903809019873	1.0	99.9208870985	9.2454783826
423.37426900584796	94.93859649122807	5.199469468957452	8.0	1309.0	7.745562130177515	17.107495069033533	4.1361207754408635	0.21019795538539318	5.5550886913030215	1.0	99.9040127117	9.5515066441
427.95023148148147	305.5358796296296	8.307471607356973	3.0	1750.0	10.355029585798816	107.69463229078615	10.377602434608205	3.306034906836842	16.34596817101097	1.0	99.9062887372	9.4536634118
428.6927083333333	508.3541666666667	5.099019513592785	6.0	482.0	2.8520710059171597	21.341081994928146	4.619640894585655	1.997591297696457	7.45992706024679	0.0	99.9102020105	9.3595084621
433.5335195530726	327.6145251396648	5.102520385624567	6.0	1367.0	8.088757396449704	17.343265708650325	4.164524667792271	0.3117293386467354	5.287366067106932	1.0	99.9041277263	9.4433008578
441.5422885572139	453.0	9.056042444793684	6.0	2130.0	12.603550295857989	187.6335587489434	13.697939945442284	2.7786521301362206	11.428233867564009	1.0	99.9029984073	9.3849378321
450.9230055658627	714.765306122449	5.744562646538029	3.0	731.0	4.325443786982248	37.232741617357	6.101863782268251	1.8024793437035551	6.5551985043603835	0.0	99.9040908133	9.2632442977
470.41777777777776	608.5733333333334	5.196152422706632	6.0	639.0	3.7810650887573964	27.89821076359538	5.281875686117138	1.8145282395094648	6.463759658887373	0.0	99.8926966663	9.3121339772
471.12404092071614	446.2468030690537	5.0	7.0	575.0	3.4023668639053253	19.40856579318118	4.40551538337811	1.6170647762789045	6.301998647990985	0.0	99.8889501271	9.3874647320
471.2420494699647	786.9081272084806	5.9183635429928625	4.0	1349.0	7.982248520710059	33.172302056917445	5.759540090746608	1.310050506473899	6.93441274393797	1.0	99.8960589230	9.2293412017
488.42328767123286	242.6205479452055	5.102520385624567	11.0	1249.0	7.390532544378698	16.239433643279796	4.029818065779123	0.06270990201467803	4.8851957063367415	1.0	99.8765301979	9.4816232622
497.3654822335025	475.61928934010155	4.902903378454601	4.0	1390.0	8.224852071005918	14.770569174415327	3.843249819412645	-0.22575444250772003	4.659006826930256	1.0	99.8772325699	9.3732917918
498.4033942558747	584.4190600522193	5.2915026221291805	4.0	615.0	3.63905325443787	23.99394195548042	4.898361149964385	1.87637058478783	7.327672205740004	0.0	99.8790351392	9.3227701646
510.73580034423406	251.2091222030981	5.567764362830022	5.0	800.0	4.733727810650888	39.7798675683291	6.307128313926165	1.7474054772983685	6.095001581924459	0.0	99.8662193771	9.4771777992
518.0416666666666	535.8125	5.294651389216606	4.0	1470.0	8.698224852071005	27.7952944491406	5.272124282406533	0.8147351072208776	4.769581222703287	1.0	99.8687811869	9.3449273225
521.859756097561	685.1585365853658	4.902903378454601	6.0	1392.0	8.236686390532544	20.288884192730347	4.504318393800593	0.19770783833620828	3.9340068051830306	1.0	99.8701320944	9.2755285919
526.8666146645866	513.273790951638	6.246950475544243	8.0	1420.0	8.402366863905325	47.13475626937166	6.865475676846555	2.061086414274889	9.04749737499485	1.0	99.8641582282	9.3552072080
530.153735632184	675.221264367816	6.70978960890315	4.0	1625.0	9.615384615384615	56.357142857142854	7.507139459017853	2.0109072548753684	9.255257883643184	1.0	99.8660250605	9.2799703863
534.7360655737705	642.444262295082	4.902903378454601	3.0	1352.0	8.0	13.666666666666666	3.696845502136472	-0.3555667642899829	4.770786619686087	1.0	99.8631810581	9.2950897791
541.1375	558.6825	4.8	6.0	1312.0	7.763313609467455	17.026979430825584	4.12637606512368	0.3275579685794775	4.163556809738043	1.0	99.8584073110	9.3338366407
544.9935897435897	221.23076923076923	4.8	2.0	1172.0	6.93491124260355	16.00169061707523	4.000211321552304	0.1523406656409345	3.520468130532705	1.0	99.8494783917	9.4903868463
564.594998061264	61.01686700271423	14.560219778561036	4.0	3163.0	18.715976331360945	1351.8117075232458	36.76699209240873	3.1342827205865817	13.209268451702673	0.0	99.8368782869	9.5643456454
564.641393442623	226.41803278688525	5.294651389216606	9.0	1365.0	8.076923076923077	24.05952380952381	4.905050846782713	0.9415332184005211	5.945136691326725	1.0	99.8403488751	9.4875742511
569.5578512396694	771.1473829201102	4.8	5.0	1286.0	7.609467455621302	15.644195548041699	3.955274396049116	-0.14867343589355875	4.016235409174756	1.0	99.8495297269	9.2346341696
570.2480916030535	1018.9465648854962	6.324555320336758	4.0	670.0	4.685314685314685	56.23126169605042	7.498750675682611	2.2132679414629304	8.053536621161053	0.0	99.8544280919	9.1196024858
571.3149910767401	141.9134443783462	7.348778500849339	4.0	1774.0	10.497041420118343	78.80802690898844	8.877388518533389	2.8214568973581233	12.50705766817681	0.5	99.8354263096	9.5266593045
575.572625698324	663.1215083798883	7.142749325331829	5.0	1538.0	9.100591715976332	65.74577345731193	8.10837674613803	2.486397030311594	11.947056131458552	1.0	99.8444252282	9.2846511898
586.4726495726495	160.33418803418803	6.324555320336758	6.0	783.0	4.633136094674557	46.126514511129905	6.791650352538027	2.2714989694928294	9.111235077998181	0.0	99.8286871659	9.5177967239
590.0796178343949	305.6796178343949	5.000961446023693	5.0	1318.5	7.8017751479289945	15.905413496759653	3.9881591614126504	0.1629607423591904	4.616472971797891	0.5	99.8300614323	9.4502603622
